"","Longitude","Latitude","HousingMedianAge","TotalRooms","TotalBedrooms","Population","Households","MedianIncome","MedianHouseValue"
"10392",0.667330677290836,0.110520722635494,0.0196078431372549,0.0612696474896994,0.0547796399751707,0.0196193839513439,0.0355204736063148,0.503868912152936,0.882712348845117
"17090",0.21215139442231,0.523910733262486,0.666666666666667,0.00928327992268172,0.0173805090006207,0.0110709380868298,0.0177602368031574,0.137936028468573,0.686760398370115
"11679",0.633466135458168,0.139213602550478,0.666666666666667,0.0421944147718602,0.0420546244568591,0.0265141960256734,0.0452228251932248,0.327919614901863,0.727945197173339
"13326",0.669322709163347,0.161530286928799,0.745098039215686,0.0307238414975329,0.047951582867784,0.03618374954455,0.0496628843940141,0.128529261665356,0.505544728509326
"900",0.237051792828685,0.53134962805526,0.529411764705882,0.0587517167709446,0.0768156424581006,0.0375851341125032,0.0766321328728827,0.290589095322823,0.74322347540707
"13967",0.733067729083666,0.187035069075451,0.549019607843137,0.128516201230988,0.160614525139665,0.0114072703831385,0.0312448610425917,0.207617825961021,0.66984578160802
"15032",0.730079681274901,0.026567481402763,0.686274509803922,0.0561829187649423,0.0594351334574798,0.0242439530255893,0.0539384969577372,0.244769037668446,0.652636599391022
"18357",0.22011952191235,0.514346439957492,0.490196078431373,0.0726639198331553,0.053072625698324,0.0265702514083915,0.0550896234172011,0.684666418394229,1
"939",0.231075697211155,0.53134962805526,0.0980392156862745,0.0741645048069586,0.104127870887647,0.0534768351130917,0.104916954448282,0.251079295457994,0.705784587008519
"11567",0.630478087649403,0.130712008501594,0.647058823529412,0.0537412889770589,0.0544692737430168,0.0350346141988284,0.0554185166913337,0.32074040358064,0.74919520452366
"11029",0.648406374501992,0.132837407013815,0.705882352941177,0.0694592807365583,0.0712290502793296,0.0385380756187113,0.0781121526064792,0.331319568005959,0.785534537459579
"18034",0.24003984063745,0.499468650371945,0.490196078431373,0.0650846940332672,0.0600558659217877,0.0325681773592309,0.0644630817299786,0.472565895642819,0.909312889088116
"8374",0.597609561752989,0.150903294367694,0.392156862745098,0.0689760415077064,0.136561142147734,0.043330810841111,0.140108534780464,0.0489303595812472,0.670570955206092
"6004",0.655378486055777,0.16365568544102,0.509803921568627,0.150745205758177,0.14447548106766,0.0788699234844026,0.135997368853807,0.382305071654184,0.759055399874133
"18955",0.22808764940239,0.607863974495217,0.686274509803922,0.0316903199552368,0.0341402855369336,0.018750525519213,0.0363427067916461,0.198893808361264,0.557376636346049
"16741",0.191235059760955,0.548352816153029,0.352941176470588,0.0440256371127728,0.0547796399751707,0.026794472939264,0.0570629830619964,0.294540764954966,0.836376240040155
"6806",0.622509960159363,0.165781083953241,0.784313725490196,0.0350221272699527,0.0487274984481688,0.0349225034333922,0.0506495642164118,0.148646225569303,0.71352020873259
"2385",0.49402390438247,0.435706695005313,0.725490196078431,0.0240856605117249,0.0293296089385475,0.0161159225314611,0.0305870744943266,0.128405125446546,0.477394176669182
"9401",0.178286852589641,0.570669500531349,1,0.0501042779388575,0.0505896958410925,0.0210768239020152,0.0565696431507976,0.461545357995062,1
"4755",0.599601593625498,0.160467587672688,0.882352941176471,0.0766315682384658,0.123215394165115,0.0643796070517672,0.119059365235981,0.108322643825602,0.822690220149728
"11231",0.637450199203187,0.136025504782147,0.666666666666667,0.0271122641029554,0.0293296089385475,0.0143221502844811,0.0284492682124651,0.246451773078992,0.750839655195418
"16013",0.187250996015936,0.552603613177471,1,0.0522152703596317,0.0409683426443203,0.0205162700748339,0.0412761059036343,0.525441028399608,1
"15298",0.697211155378487,0.065887353878852,0.411764705882353,0.033801312376011,0.0471756672873991,0.0161719779141792,0.0315737543167242,0.239658763327402,1
"6218",0.640438247011952,0.16259298618491,0.686274509803922,0.0268324940230937,0.031967721911856,0.0183581378401861,0.033876007235652,0.294540764954966,0.72660948342567
"6111",0.643426294820717,0.168969181721573,0.647058823529412,0.0548603692965054,0.0597454996896338,0.0403598755570504,0.0631475086334485,0.255141308395746,0.651670887788266
"13342",0.666334661354582,0.157279489904357,0.196078431372549,0.0853553080014243,0.0780571073867163,0.0472827153227389,0.0790988324288768,0.43133887808444,0.7497444090531
"14131",0.723107569721115,0.0233793836344313,0.176470588235294,0.0488325957576682,0.0893854748603352,0.0446200846436279,0.089458970564052,0.0704059254355112,0.590156332772498
"17188",0.196215139442231,0.51009564293305,0.627450980392157,0.0267561930922224,0.0322780881440099,0.0111269934695479,0.0263114619306035,0.501882732651963,0.973918063768688
"7258",0.615537848605577,0.156216790648246,0.568627450980392,0.0311816470827611,0.0554003724394786,0.0448443061745004,0.0529518171353396,0.173970014206701,0.617598100601982
"2404",0.50199203187251,0.434643995749203,0.490196078431373,0.0476117808637265,0.0644009931719429,0.0513187028784439,0.0708765005755632,0.0792195969710763,0.371576327410086
"4112",0.592629482071713,0.168969181721573,0.607843137254902,0.210081896332469,0.179236499068901,0.075927015891701,0.18483802006249,0.693618019061806,1
"664",0.221115537848606,0.547290116896918,0.313725490196078,0.060481204537362,0.119180633147114,0.0339975896185431,0.105574740996547,0.19965931504393,0.825648706181843
"14867",0.722111553784861,0.0106269925611054,0.549019607843137,0.040083422351086,0.0712290502793296,0.0345581434457244,0.0756454530504851,0.142473896911767,0.625976707173996
"20407",0.545816733067728,0.176408076514347,0.490196078431373,0.0488834630449158,0.0378646803227809,0.0216373777291964,0.0399605328071041,0.448345540061516,0.841492962195873
"16808",0.193227091633466,0.544102019128586,0.764705882352941,0.0328602675619309,0.04764121663563,0.0329045096555397,0.0493339911198816,0.218396987627757,0.764317068764377
"1926",0.383466135458167,0.672688629117959,0.176470588235294,0.00200925784627906,0.00620732464307883,0.00145743995067126,0.00246669955599408,0.307471621081089,0.502949267009646
"1342",0.244023904382469,0.581296493092454,0.294117647058824,0.06617834070909,0.0702979515828678,0.0474508814708932,0.0789343857918106,0.28709259182632,0.628715750564671
"5220",0.608565737051793,0.149840595111584,0.705882352941177,0.0164555674245892,0.0226567349472377,0.0182179993833908,0.0240092090116757,0.0675369994896622,0.533809007160786
"7440",0.613545816733068,0.149840595111584,0.803921568627451,0.0419400783356224,0.0716945996275605,0.0436110877547016,0.0715342871238283,0.130225789989104,0.65302197021152
"13197",0.662350597609561,0.16365568544102,0.627450980392157,0.118825983010326,0.122594661700807,0.0775245942991676,0.128761716822891,0.251368946635219,0.631428736067477
"8637",0.591633466135458,0.14240170031881,0.823529411764706,0.063329772623226,0.0695220360024829,0.0288685220998346,0.0716987337608946,0.514579109253665,1
"9690",0.268924302788844,0.442082890541977,0.549019607843137,0.126201739661224,0.163718187461204,0.0776367050646038,0.170202269363592,0.178121681080261,0.65302197021152
"5984",0.661354581673307,0.167906482465462,0.372549019607843,0.28607762348034,0.293606455617629,0.138709044536002,0.305541851669133,0.3571399015186,0.790095504134221
"10994",0.650398406374503,0.126461211477152,0.431372549019608,0.0646014548044153,0.119646182495345,0.0481235460635107,0.110837033382667,0.232438173266576,0.630804949386888
"20563",0.256972111553785,0.651434643995749,0.862745098039216,0.0619563558675416,0.0715394165114835,0.0395751001989966,0.0837033382667324,0.161046054537179,0.560856047626087
"9648",0.349601593625497,0.479277364505844,0.137254901960784,0.0493921359173915,0.0437616387337058,0.0227304576921999,0.0452228251932248,0.337850512406725,0.684700129104703
"6974",0.628486055776892,0.153028692879915,0.823529411764706,0.0621598250165319,0.118404717566729,0.0475349645449704,0.113632626212794,0.146556599219321,0.68088387020515
"8145",0.623505976095617,0.137088204038257,0.686274509803922,0.0694847143801821,0.069366852886406,0.0365761372235769,0.0723565203091597,0.374243113888084,0.775185822420087
"280",0.21613545816733,0.560042507970245,0.705882352941177,0.0417366091866321,0.0405027932960894,0.0172930855685417,0.0435783588225621,0.3410090895298,0.887236988374021
"2782",0.968127490039841,0.0233793836344313,0.274509803921569,0.0367770486799939,0.058504034761018,0.0265141960256734,0.0491695444828153,0.0247306933697466,0.313315072709755
"676",0.217131474103585,0.547290116896918,0.450980392156863,0.0574800345897553,0.0605214152700186,0.0314470697048684,0.0600230225291893,0.293858015751507,0.756119559249963
"12581",0.291832669322709,0.634431455897981,0.392156862745098,0.0825830408464317,0.103196772191186,0.0730962190644357,0.108863673737872,0.0994744900070344,0.503925335379881
"10353",0.664342629482071,0.115834218916047,0.235294117647059,0.148227275039422,0.142768466790813,0.0811121387931276,0.146357506988982,0.395884194700763,0.810650267223529
"11154",0.635458167330677,0.138150903294368,0.333333333333333,0.0269850958848365,0.0322780881440099,0.0128647103338098,0.0365071534287124,0.161025365167377,0.764577620965025
"18947",0.231075697211155,0.61211477151966,0.0784313725490196,0.0398545195584719,0.0307262569832402,0.0198996608649346,0.0342049005097846,0.426063088784982,0.77088790048023
"722",0.223107569721115,0.546227417640808,0.705882352941177,0.0502060125133527,0.074487895716946,0.0334650634827209,0.0763032395987502,0.143260092964235,0.692685872893911
"1975",0.367529880478088,0.645058448459086,0.352941176470588,0.0690014751513302,0.0923339540657976,0.0363799433840635,0.0776188126952804,0.138225679645798,0.607840016396468
"3758",0.594621513944223,0.175345377258236,0.568627450980392,0.0247978025331909,0.0408131595282433,0.020544297766193,0.0422627857260319,0.1025296202811,0.704501460597344
"9417",0.18625498007968,0.565356004250797,1,0.099496413856249,0.116542520173805,0.0329045096555397,0.110014800197336,0.393884222286589,1
"10517",0.661354581673307,0.104144527098831,0.313725490196078,0.0631771707614833,0.0645561762880199,0.0244681745564618,0.0592007893438579,0.386256741286327,0.890772253034449
"19235",0.165338645418326,0.634431455897981,0.333333333333333,0.085507909863167,0.0775915580384854,0.0403318478656913,0.0830455517184674,0.426580323030027,0.866422358059443
"7605",0.607569721115538,0.14240170031881,0.705882352941177,0.0260694847143802,0.0335195530726257,0.0291207713220662,0.0416049991777668,0.118081129915449,0.537008345155001
"16149",0.187250996015936,0.556854410201913,1,0.0518846329925225,0.058504034761018,0.0322318450629222,0.0669297812859727,0.254182700928263,0.939695875068013
"10359",0.665338645418326,0.112646121147715,0.372549019607843,0.0308001424284043,0.026381129733085,0.0157515625437933,0.0277914816642,0.466152191004262,0.868057640829031
"10122",0.639442231075696,0.147715196599362,0.705882352941177,0.0286382827203825,0.0422098075729361,0.0260096975812102,0.0383160664364414,0.158625398270369,0.631843837106957
"9772",0.293824701195218,0.40807651434644,0.745098039215686,0.0581413093239738,0.0819366852886406,0.0405280417052047,0.0672586745601052,0.195100757230935,0.724968402254679
"8039",0.617529880478087,0.138150903294368,0.549019607843137,0.0622106923037794,0.0547796399751707,0.0249726730009249,0.0572274296990627,0.493282851271017,0.989129346569584
"606",0.227091633466136,0.547290116896918,0.588235294117647,0.15036370110382,0.202979515828678,0.083970963311752,0.212793948363756,0.179066495634543,0.724818743702953
"3561",0.573705179282868,0.181721572794899,0.274509803921569,0.247062414161453,0.370266914959652,0.139830152190364,0.365729320835389,0.215390132549896,0.728979777497695
"8260",0.614541832669322,0.130712008501594,0.568627450980392,0.0360140393712803,0.0679702048417132,0.020095854704448,0.0684098010195691,0.147391070467994,0.67399056886156
"8871",0.592629482071713,0.161530286928799,1,0.0635586754158401,0.0560211049037865,0.0208806300625018,0.0572274296990627,0.423056233707121,1
"3328",0.151394422310757,0.674814027630181,0.196078431372549,0.0162266646319752,0.0206393544382371,0.00742733821015163,0.0146357506988982,0.203548916566668,0.541028996944778
"14252",0.723107569721115,0.0201912858660996,0.529411764705882,0.0790223307391017,0.0920235878336437,0.0436110877547016,0.0966946225949679,0.212341898732431,0.593734477127248
"1506",0.231075697211155,0.572794899043571,0.392156862745098,0.11979246146803,0.0966790813159528,0.0496090137055411,0.100970235158691,0.385642956648874,0.89401621398407
"17184",0.184262948207171,0.528161530286928,0.196078431372549,0.0189989317869678,0.021104903786468,0.00986574735839009,0.0202269363591515,0.533544364905312,0.915515947438538
"9765",0.263944223107569,0.418703506907545,0.352941176470588,0.0546314665038913,0.0741775294847921,0.0294010482356568,0.0702187140272981,0.207169556281982,0.84307947178858
"2823",0.528884462151394,0.304994686503719,0.372549019607843,0.0830662800752836,0.12911235257604,0.0453768323103226,0.124486104259168,0.0592267692859409,0.428943326945777
"18952",0.229083665338645,0.606801275239107,0.705882352941177,0.0339284805941299,0.0387957790192427,0.0189747470500855,0.0378227265252426,0.228624432766445,0.538162898812073
"18377",0.245019920318725,0.496280552603613,0.254901960784314,0.143293148176408,0.108007448789572,0.063847080915945,0.111659266567999,0.546633839533248,0.975724745190957
"11900",0.697211155378487,0.149840595111584,0.529411764705882,0.0419146446919986,0.0324332712600869,0.0155273410129208,0.0345337937839171,0.49401387567068,0.74546014854946
"8484",0.603585657370517,0.146652497343252,0.647058823529412,0.0348949590518338,0.037088764742396,0.0253090052972337,0.0406183193553692,0.333050578612709,0.66692650479054
"20540",0.262948207171315,0.639744952178534,0.372549019607843,0.21936517625515,0.235102420856611,0.114016648448667,0.240914323302088,0.256541289085668,0.682277516784664
"18256",0.225099601593625,0.514346439957492,0.647058823529412,0.0497736405717483,0.0529174425822471,0.0237114268897671,0.0585430027955928,0.399201390325651,0.946656786048881
"1064",0.247011952191234,0.765143464399575,0.117647058823529,0.0441273716872679,0.0448479205462446,0.0208526023711427,0.0434139121854958,0.234486420876953,0.650895956975077
"7016",0.624501992031873,0.151965993623804,0.666666666666667,0.0209318887023755,0.0238981998758535,0.0164522548277698,0.0235158691004769,0.285058137129143,0.67719280996263
"8119",0.614541832669322,0.133900106269925,0.803921568627451,0.058471946691083,0.0962135319677219,0.0591664564589815,0.0920901167571123,0.107446793837326,0.6217107433493
"6644",0.618525896414343,0.172157279489904,0.568627450980392,0.0660257388473473,0.11731843575419,0.0803273634350739,0.126295017266897,0.112950166204604,0.641629192730466
"3885",0.580677290836654,0.177470775770457,0.686274509803922,0.060837275548095,0.0656424581005587,0.0416771770509263,0.0700542673902319,0.263872222452104,0.748093612178397
"1829",0.203187250996015,0.57173219978746,0.215686274509804,0.048145887379826,0.0929546865301055,0.0274671375318815,0.0851833580003289,0.137936028468573,0.732644366138517
"19535",0.343625498007967,0.541976620616366,0.490196078431373,0.0447632127778626,0.0647113594040968,0.0238795930379215,0.0504851175793455,0.0811575012758445,0.481991011141158
"17732",0.252988047808764,0.505844845908607,0.254901960784314,0.0475100462892314,0.0538485412787089,0.033941534235825,0.0568985364249301,0.3087543620088,0.718767071224511
"9826",0.243027888446215,0.433581296493092,0.568627450980392,0.0183630906963732,0.0257603972687772,0.00902491661761821,0.0253247821082059,0.195404201321361,0.799926041130199
"16032",0.189243027888446,0.550478214665249,0.882352941176471,0.0357088356477949,0.0363128491620112,0.0215252669637602,0.0391382996217727,0.290644266975628,0.764968003454148
"13680",0.708167330677291,0.159404888416578,0.0588235294117647,0.109034030215169,0.105679702048417,0.0554387735082261,0.115770432494655,0.333560916401153,0.684010051662653
"14013",0.715139442231076,0.022316684378321,0.725490196078431,0.138053817589908,0.182340161390441,0.0659771854592337,0.180726854135833,0.217521137639481,0.801188638484085
"16156",0.185258964143426,0.556854410201913,0.901960784313726,0.0684928022788545,0.0996275605214153,0.0420975924213123,0.105739187633613,0.178466503910291,0.880726266520217
"10716",0.648406374501992,0.117959617428268,0.0588235294117647,0.0418892110483748,0.0706083178150217,0.0287844390257574,0.0674231211971715,0.119053530296134,0.77228550541682
"3667",0.594621513944223,0.180658873538789,0.725490196078431,0.00312833816572562,0.0063625077591558,0.00168166148154377,0.00460450583785562,0.0592750444821451,0.672015793578705
"4463",0.614541832669322,0.165781083953241,0.137254901960784,0.0283330789968971,0.0412787088764742,0.0121079626671151,0.0384805130735076,0.305044068357678,0.77966704823791
"19197",0.164342629482071,0.626992561105207,0.862745098039216,0.0224070400325551,0.0311918063314711,0.011155021160907,0.0317382009537905,0.192038730500269,0.705944572630539
"17712",0.252988047808764,0.509032943676939,0.0588235294117647,0.140648049239534,0.120577281191806,0.102245018077861,0.126459463903963,0.468841809078495,0.892523585235393
"1945",0.338645418326693,0.664187035069075,0.215686274509804,0.0825321735591841,0.0896958410924891,0.0408083186187954,0.0848544647261963,0.268837671204535,0.742661555296646
"3164",0.549800796812749,0.282678002125399,0.313725490196078,0.0497736405717483,0.0749534450651769,0.0493287367919504,0.0743298799539549,0.112812237072592,0.362655702761159
"6321",0.635458167330677,0.154091392136026,0.411764705882353,0.134340505620835,0.152234636871508,0.0731522744471538,0.153099819108699,0.291947697273141,0.844558851020691
"2125",0.463147410358565,0.452709883103081,0.647058823529412,0.0449158146396053,0.0468653010552452,0.0248045068527705,0.0514717974017431,0.228196852457208,0.503600350314772
"4996",0.602589641434263,0.154091392136026,0.901960784313726,0.0670176509486749,0.0910924891371819,0.0532526135822192,0.0855122512744614,0.0918470090067723,0.530869039227442
"15142",0.74203187250996,0.0318809776833161,0.333333333333333,0.0918154534818658,0.114214773432651,0.0521595336192158,0.117086005591186,0.152204797175211,0.663791675820247
"1972",0.370517928286853,0.652497343251859,0.254901960784314,0.0462637977516659,0.0488826815642458,0.0214692115810421,0.0435783588225621,0.177859615729438,0.619553589615902
"13884",0.705179282868526,0.20297555791711,0.137254901960784,0.164326771453278,0.169770328988206,0.0899688892625914,0.16938003617826,0.187693962841892,0.565080930289075
"5034",0.599601593625498,0.153028692879915,0.607843137254902,0.0453227529375858,0.0757293606455618,0.0411726786064632,0.0781121526064792,0.0791575288616709,0.565342918698655
"15608",0.76593625498008,0.026567481402763,0.235294117647059,0.0213896942876036,0.0242085661080074,0.0256453375935424,0.0248314421970071,0.394153184094013,0.791402283342982
"15202",0.721115537848606,0.039319872476089,0.274509803921569,0.0467470369805178,0.0363128491620112,0.0238795930379215,0.0394671928959053,0.489600143446297,0.864227291182421
"18186",0.230079681274899,0.514346439957492,0.725490196078431,0.0724350170405412,0.085195530726257,0.0424619524089801,0.0843611248149975,0.255368891463566,0.828056138488683
"8007",0.622509960159363,0.139213602550478,0.686274509803922,0.0242636960170914,0.0245189323401614,0.0115754365312929,0.0256536753823384,0.2857201969628,0.770633052953197
"11162",0.631474103585657,0.137088204038257,0.431372549019608,0.0275700696881835,0.0414338919925512,0.0230387622971496,0.0409472126295017,0.135239513937739,0.765357852269162
"9934",0.204183266932271,0.609989373007439,0.588235294117647,0.0414822727503942,0.0488826815642458,0.0263740575688781,0.0491695444828153,0.199845519372147,0.672735476897629
"10242",0.644422310756973,0.14346439957492,0.313725490196078,0.0817945978940943,0.143078833022967,0.0475910199276886,0.135339582305542,0.220321099019324,0.81948598010455
"14682",0.723107569721115,0.030818278427205,0.274509803921569,0.105193550027977,0.0985412787088765,0.0559993273354074,0.1111659266568,0.299444145597992,0.817870257007521
"816",0.230079681274899,0.538788522848034,0.686274509803922,0.0292232565237296,0.0333643699565487,0.0202920485439614,0.0351915803321822,0.253237886373981,0.71953059072685
"9733",0.264940239043825,0.453772582359192,0.333333333333333,0.072104379673432,0.0808504034761018,0.0406681801620001,0.0751521131392863,0.277740996675908,0.767170133035988
"8450",0.597609561752989,0.145589798087141,0.352941176470588,0.0495193041355105,0.0865921787709497,0.0358474172482413,0.0817299786219372,0.157335760886057,0.780160643105874
"12632",0.283864541832669,0.63230605738576,0.607843137254902,0.102014344575004,0.112352576039727,0.0568681857675383,0.110837033382667,0.197859339871174,0.489263611268214
"14227",0.727091633466136,0.0148777895855473,0.274509803921569,0.0464418332570324,0.0555555555555556,0.0266823621738277,0.0406183193553692,0.187411208121267,0.684010051662653
"7846",0.614541832669322,0.144527098831031,0.647058823529412,0.0316903199552368,0.0495034140285537,0.0548501919896858,0.0554185166913337,0.179397525551372,0.637795875081637
"8948",0.587649402390438,0.157279489904357,0.862745098039216,0.0312325143700086,0.0310366232153942,0.0157515625437933,0.0358493668804473,0.403594433180232,0.996210062841305
"20597",0.276892430278885,0.703506907545164,0.627450980392157,0.0516557301999084,0.0580384854127871,0.0255332268281062,0.0541029435948035,0.151480669232149,0.433137143171153
"3553",0.571713147410359,0.179596174282678,0.490196078431373,0.0947403224986011,0.0886095592799503,0.048235656828947,0.0869922710080579,0.389098081405774,0.879162235010557
"2897",0.535856573705179,0.300743889479277,1,0.0107584312528613,0.0183116076970826,0.0105664396423667,0.0157868771583621,0.0629370629370629,0.297014958408798
"8216",0.613545816733068,0.132837407013815,0.705882352941177,0.0465944351187751,0.0853507138423339,0.0550463858291992,0.0781121526064792,0.1129018910084,0.608290885049707
"13183",0.661354581673307,0.151965993623804,0.176470588235294,0.276056767892568,0.353351955307263,0.181367190784495,0.361453708271666,0.23110715714266,0.631220958744062
"8175",0.621513944223108,0.132837407013815,0.686274509803922,0.050638384454957,0.0547796399751707,0.0246923960873343,0.0552540700542674,0.350829643729052,0.79645390776979
"6499",0.629482071713147,0.16365568544102,0.705882352941177,0.0196602065211862,0.0276225946617008,0.0202640208526024,0.0299292879460615,0.189659452973062,0.673632534459513
"4945",0.603585657370517,0.156216790648246,0.764705882352941,0.0224579073198026,0.0482619490999379,0.022310042321814,0.0361782601545798,0.0459855726127916,0.644619514053013
"12753",0.296812749003983,0.646121147715196,0.823529411764706,0.0273411668955695,0.0307262569832402,0.0124442949634239,0.0297648413089952,0.173376918939049,0.582369518244425
"11396",0.636454183266933,0.126461211477152,0.411764705882353,0.0884327788799023,0.0704531346989447,0.0406681801620001,0.0800855122512745,0.42292520103171,0.896322662774381
"16551",0.310756972111553,0.561105207226355,0.137254901960784,0.032733099343812,0.0363128491620112,0.0242159253342302,0.0391382996217727,0.288423607950235,0.63391032704649
"11447",0.635458167330677,0.120085015940489,0.313725490196078,0.113535785136579,0.0991620111731844,0.0606238964096527,0.109357013649071,0.446828319609385,0.882109351929194
"7476",0.612549800796812,0.147715196599362,0.784313725490196,0.0217457652983366,0.0310366232153942,0.0260937806552874,0.0371649399769775,0.147170383856774,0.648362789154135
"7517",0.607569721115538,0.145589798087141,0.686274509803922,0.0495447377791342,0.0564866542520174,0.0314470697048684,0.0613385956257195,0.180080274754831,0.591354042906733
"94",0.207171314741036,0.557917109458023,0.509803921568627,0.0267816267358462,0.0536933581626319,0.0200397993217299,0.0494984377569479,0.147273830705783,0.720292071456395
"11687",0.633466135458168,0.14240170031881,0.274509803921569,0.0583956457602116,0.0878336436995655,0.0352588357297009,0.0864989310968591,0.258086095364202,0.67399056886156
"17128",0.221115537848606,0.523910733262486,0.568627450980392,0.037590925275955,0.0454686530105525,0.0314750973962275,0.0493339911198816,0.309175045861436,0.686760398370115
"8184",0.623505976095617,0.132837407013815,0.686274509803922,0.10702477236889,0.101800124146493,0.0534768351130917,0.103601381351751,0.368905256479221,0.799234988214234
"16660",0.366533864541832,0.293304994686503,0.607843137254902,0.106821303219899,0.152855369335816,0.0646318562739987,0.15704653839829,0.118384574005876,0.78065338510971
"3786",0.594621513944223,0.172157279489904,0.588235294117647,0.0558268477542093,0.0775915580384854,0.0263740575688781,0.0777832593323467,0.222845202135143,0.872194585258034
"9011",0.563745019920319,0.16365568544102,0.431372549019608,0.00513759601200468,0.00605214152700186,0.00319515681493315,0.00657786548265088,0.63893601467566,1
"3923",0.576693227091633,0.175345377258236,0.666666666666667,0.0198382420265527,0.0221911855990068,0.0118276857535245,0.0228580825522118,0.341712528103061,0.740686069369709
"152",0.21215139442231,0.560042507970245,1,0.0748257795411771,0.0830229671011794,0.0288965497911937,0.0855122512744614,0.334547109695039,0.85631432360573
"3606",0.584661354581673,0.179596174282678,0.568627450980392,0.0447632127778626,0.0406579764121664,0.0212449900501696,0.0478539713862852,0.415642542861478,0.827534509728334
"1184",0.281872509960159,0.739638682252922,0.627450980392157,0.0371331196907269,0.037243947858473,0.0158636733092295,0.0378227265252426,0.191955973021062,0.48651492142178
"16829",0.18625498007968,0.541976620616366,0.117647058823529,0.00300116994760669,0.00310366232153942,0.00131730149387595,0.00427561256372307,0.827581688528434,0.83566672464078
"10460",0.669322709163347,0.10201912858661,0.215686274509804,0.0919934889872323,0.0830229671011794,0.0421256201126713,0.0807432987995396,0.462159142632515,0.901203118976127
"18680",0.245019920318725,0.462274176408076,0.333333333333333,0.0705020601251335,0.0761949099937927,0.0358754449396003,0.0578852162473277,0.335726403773741,0.899909808987234
"53",0.207171314741036,0.561105207226355,0.784313725490196,0.0818708988249657,0.132216014897579,0.0548221642983267,0.11823713205065,0.0421304533730569,0.533809007160786
"11791",0.311752988047809,0.665249734325186,0.196078431372549,0.0640673482883158,0.0806952203600248,0.03887440791502,0.0782765992435455,0.208728155473718,0.604207172825329
"13418",0.685258964143426,0.161530286928799,0.627450980392157,0.0350221272699527,0.0422098075729361,0.0246923960873343,0.03749383325111,0.155687507758514,0.604663817220374
"17476",0.444223107569721,0.201912858660999,0.470588235294118,0.0803194465639148,0.0785226567349472,0.0423498416435438,0.085841144548594,0.315637025696197,0.825543572774654
"3514",0.584661354581673,0.182784272051009,0.686274509803922,0.0449666819268528,0.0457790192427064,0.0262058914207237,0.0498273310310804,0.362001903422022,0.788303826845273
"15479",0.717131474103585,0.065887353878852,0.0784313725490196,0.120758939925734,0.149130974549969,0.0763194035707279,0.14865975990791,0.212686721562461,0.672375862267665
"11737",0.327689243027888,0.67375132837407,0.313725490196078,0.194135001780355,0.199099937926754,0.0866896493735811,0.201611577043249,0.261499841381498,0.715383085452417
"11758",0.315737051792828,0.659936238044633,0.294117647058824,0.0713413703647185,0.0710738671632526,0.0335771742481572,0.0703831606643644,0.296147639342906,0.799580723997666
"12701",0.292828685258964,0.645058448459086,0.686274509803922,0.0787679943028638,0.0937306021104904,0.0369685249026038,0.102285808255221,0.20541095984883,0.556297451089282
"17441",0.389442231075697,0.22529224229543,0.411764705882353,0.0821252352612035,0.08504034761018,0.0486560721993329,0.0953790494984378,0.278740982882995,0.641829525976338
"8700",0.597609561752989,0.141339001062699,0.647058823529412,0.071748308662699,0.0774363749224084,0.0399674878780235,0.0792632790659431,0.344829726486531,0.834242375945592
"9208",0.448207171314741,0.484590860786398,0.137254901960784,0.0210081896332469,0.0259155803848541,0.0114913534572157,0.0238447623746094,0.198280023723811,0.479878598787574
"1613",0.22609561752988,0.566418703506907,0.490196078431373,0.0611170456279567,0.0873680943513346,0.0189747470500855,0.0871567176451242,0.137218796982111,0.452839894247674
"5910",0.589641434262947,0.185972369819341,0.725490196078431,0.0314105498753751,0.0460893854748603,0.0299896297541971,0.0480184180233514,0.218803878567192,0.665271182971585
"6039",0.659362549800796,0.16259298618491,0.627450980392157,0.0488071621140445,0.0757293606455618,0.0399955155693826,0.0766321328728827,0.126943076647219,0.599135223446797
"6104",0.644422310756973,0.166843783209352,0.333333333333333,0.0742916730250776,0.103817504655493,0.0489924044956417,0.107712547278408,0.188852567550792,0.669664199708366
"2466",0.45219123505976,0.421891604675876,0.588235294117647,0.0315122844498703,0.0392613283674736,0.0214131561983239,0.0370004933399112,0.153942704238562,0.489946663963085
"8634",0.592629482071713,0.14240170031881,0.666666666666667,0.0445343099852485,0.0457790192427064,0.0171529471117464,0.0450583785561585,0.482758858498503,1
"12662",0.291832669322709,0.634431455897981,0.274509803921569,0.200900350984282,0.220515207945376,0.133579977017293,0.233020884722907,0.159584005737852,0.512247512322898
"2998",0.529880478087649,0.295430393198725,0.215686274509804,0.0691540770130729,0.08504034761018,0.03618374954455,0.085841144548594,0.141901491013917,0.541598776082918
"2532",0.21414342629482,0.740701381509033,0.705882352941177,0.0599216643776387,0.063935443823712,0.0296252697665293,0.0695609274790331,0.160921918318368,0.438089644434236
"7220",0.616533864541833,0.157279489904357,0.666666666666667,0.0440510707563966,0.0763500931098696,0.0574567672860786,0.0833744449925999,0.113398435883643,0.655132250948916
"16690",0.374501992031872,0.273113708820404,0.372549019607843,0.07874256065924,0.0884543761638734,0.0405280417052047,0.100312448610426,0.212031558185404,0.735542504534586
"3314",0.159362549800796,0.687566418703507,0.313725490196078,0.105803957474948,0.149906890130354,0.0248325345441296,0.0679164611083703,0.201293775258272,0.739408849382557
